"Dish.ID","Species","Dish.Number","Length","Temperature","Moisture","Units","timeBef","timeAf","count","nCum","propCum"
"93-FC","FC","93","C","RT","NS",185,19,21,0,0,0
"93-FC","FC","93","C","RT","NS",185,21,23,0,0,0
"93-FC","FC","93","C","RT","NS",185,23,26,0,0,0
"93-FC","FC","93","C","RT","NS",185,26,30,0,0,0
"93-FC","FC","93","C","RT","NS",185,30,34,0,0,0
"93-FC","FC","93","C","RT","NS",185,34,37,0,0,0
"93-FC","FC","93","C","RT","NS",185,37,41,0,0,0
"93-FC","FC","93","C","RT","NS",185,41,43,0,0,0
"93-FC","FC","93","C","RT","NS",185,43,Inf,9,NA,NA
"94-FC","FC","94","3M","MF","NS",187,0,1,0,0,0
"94-FC","FC","94","3M","MF","NS",187,1,6,0,0,0
"94-FC","FC","94","3M","MF","NS",187,6,9,0,0,0
"94-FC","FC","94","3M","MF","NS",187,9,12,0,0,0
"94-FC","FC","94","3M","MF","NS",187,12,14,0,0,0
"94-FC","FC","94","3M","MF","NS",187,14,16,0,0,0
"94-FC","FC","94","3M","MF","NS",187,16,19,0,0,0
"94-FC","FC","94","3M","MF","NS",187,19,21,0,0,0
"94-FC","FC","94","3M","MF","NS",187,21,23,0,0,0
"94-FC","FC","94","3M","MF","NS",187,23,26,0,0,0
"94-FC","FC","94","3M","MF","NS",187,26,30,0,0,0
"94-FC","FC","94","3M","MF","NS",187,30,34,0,0,0
"94-FC","FC","94","3M","MF","NS",187,34,37,0,0,0
"94-FC","FC","94","3M","MF","NS",187,37,41,0,0,0
"94-FC","FC","94","3M","MF","NS",187,41,43,0,0,0
"94-FC","FC","94","3M","MF","NS",187,43,Inf,10,NA,NA
"95-FC","FC","95","5M","DF","PR",189,0,1,0,0,0
"95-FC","FC","95","5M","DF","PR",189,1,6,0,0,0
"95-FC","FC","95","5M","DF","PR",189,6,9,1,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,9,12,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,12,14,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,14,16,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,16,19,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,19,21,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,21,23,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,23,26,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,26,30,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,30,34,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,34,37,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,37,41,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,41,43,0,1,0.111111111111111
"95-FC","FC","95","5M","DF","PR",189,43,Inf,8,NA,NA
"96-FC","FC","96","C","RT","PO",191,0,1,0,0,0
"96-FC","FC","96","C","RT","PO",191,1,6,0,0,0
"96-FC","FC","96","C","RT","PO",191,6,9,1,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,9,12,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,12,14,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,14,16,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,16,19,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,19,21,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,21,23,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,23,26,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,26,30,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,30,34,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,34,37,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,37,41,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,41,43,0,1,0.0833333333333333
"96-FC","FC","96","C","RT","PO",191,43,Inf,11,NA,NA
